sugar	etanol
-0.005015705	-0.000851789
-0.010954418	-0.006411648
-0.009149974	0.001713796
-0.007294604	0.004697852
0.004082997	-0.002986987
0.001071675	-0.002139038
-0.000857287	-0.007307146
-0.006668778	-0.01390118
0.00473724	-0.00746436
-0.00107467	0.009649198
-0.00668901	-0.005690538
0.002162674	-0.000878349
-0.004546917	0.001317234
-0.003478351	-0.001756698
0.003695298	0.000878735
-0.001302671	0.000439078
-0.005446043	-0.00175747
0.000436777	-0.005291018
0.00392245	0.003970885
-0.009395918	0.001759789
-0.003298453	0.006134989
0.002639641	-0.012307848
0.003508776	0.001767566
-0.006368771	0.004844757
0.001541002	-0.006612323
0.00373262	0.006172859
-0.002633379	-0.00396389
-0.004625028	0.007036089
0.004625028	0
0.001317567	0.004372547
-0.004398534	0.001308045
0.003740011	0.009108716
-0.001538293	0.0064558
-0.001981288	0.004280828
-0.00022043	0.006387077
-0.005747098	-0.010667906
-0.000221771	0.000857633
0.003099493	-0.002575109
0.006170094	-0.004306639
-0.008604554	-0.001295617
-0.001774274	0.000432059
-0.001110472	-0.000432059
-0.006912749	-0.003463207
0.000447427	0.003895266
0.002234183	-0.003461708
-0.009191837	-0.001735358
0.002474324	-0.004351617
-0.004954898	-0.005247061
0.004055886	-0.003073548
-0.005185425	-0.000879894
0.004285515	-0.008841791
-0.004285515	-0.003113189
-0.000226111	-0.005807477
-0.002716755	-0.00134499
0.00812829	-0.00675222
0.008062776	-0.006343474
0.014175187	-0.010050336
0.002196815	0.004123717
-0.002416809	-0.000457352
0.009850162	-0.004585061
0.003479021	-0.005992182
0.007783823	-0.003241494
0.002151442	-0.001857011
0.003218563	0.000464576
0.001284564	-0.000464576
0.001069154	-0.008399489
0.004265329	0.007934697
0.004882697	-0.001395674
0.003804718	0.006496543
0.005889752	0.000462428
0.002513596	-0.000925069
0.005008399	-0.00185271
0.008498341	-0.004181191
0.002473697	-0.001863933
0.002467593	-0.00608189
-0.001027433	-0.000469373
0.00184864	-0.0018797
0.008988784	0.005160696
0.00040669	0.001870033
-0.000203294	0.001400234
-0.001831689	0.001398276
0.007508894	0.00881063
0.001010387	0.021466912
-0.001414836	0.010786621
0.010663052	0.010229131
0.004990528	-0.007550558
0.008328384	0.01942666
0.003154577	0.003927563
0.001180445	0.008673081
-0.00275645	-0.002161228
-0.00019722	0.01033156
0.009616441	0.003420268
0.008169623	-0.004277166
-0.000387541	-0.002145463
0.003675466	0.000858738
0.0013507	0.000858001
0.001156234	0.001285623
0.001347397	0.004273511
0.002497302	0.000426348
-0.002305014	0.001703578
0.003647168	0.006785437
-0.004224238	0.00925543
0.002306343	0.00376176
0.002875531	0.000417101
0.002103376	0.008719175
-0.002677871	0.000826446
-0.000191514	-0.000826446
0.00477784	-0.008302248
-0.002672777	-0.000834028
-0.004982801	0.002916061
0.000192143	0.004979263
-0.001922746	0.000413822
0.0015385	-0.004977198
0.002111547	0.005390849
-0.000767332	-0.004144225
-0.000575852	0.000415196
-0.001152776	-0.003742986
-0.00423813	0.00415801
0.002699057	-0.002076844
0.003267701	0.004977198
-0.001152112	0.00082713
-0.00384988	-0.003727484
-0.006190753	0.014418375
-0.00486335	-0.005331159
-0.004495268	-0.001646091
0.001174667	-0.002887195
-0.00176248	0.008636698
-0.005700261	-0.000409584
0.005896224	-0.008227113
-0.009252906	-0.002895555
0.003947834	0.008250872
-0.005333267	0.011844125
0.001385433	0.019300961
0.006898598	0.050476553
0.004703164	0.007544359
-0.001369461	-0.003010917
0.001760313	0.002635048
-0.005094016	0.002628122
-0.000786029	0.000374883
0.0001966	0.003741119
0.002355694	0.002982851
-0.008664863	0.007048814
0.001975875	0.000369617
-0.004748762	-0.005558658
-0.005568809	-0.004469281
-0.002996047	-0.00149421
0.00039992	0
-0.002402384	0.000373762
0.000601122	-0.00449439
0.001001161	-0.007157687
0.004193696	0.007532992
-0.003793516	0.000750188
0.003394871	-0.007149607
-0.003194891	-0.012923023
0.005186487	-0.006909816
-0.005786647	-0.009287992
0.00100008	-0.013701526
-0.001600661	-0.013891869
-0.000400581	-0.012062872
0.009569531	-0.004053512
0.002773907	-0.012671332
0.000197804	-0.00370905
-0.004759041	-0.002066543
0.003769452	0.009470938
0.006513435	0.004498065
0.003142803	-0.008604847
0.005086044	-0.021631459
-0.000585518	-0.002104821
0.000195198	-0.025177349
0.004090763	-0.001730104
-0.007610535	-0.003034904
-0.000587812	-0.00086881
0.002935671	-0.003482807
0.002147409	0.009116625
-0.004299362	0.022223137
-0.002942063	0.010929071
0.001177876	0.008326443
-0.000588794	0.001657001
0.004504934	0.002067398
0.000390797	-0.004968954
0.002536359	-0.002077707
0.005247316	0
0.002129946	0.008697508
0.001932329	-0.009113568
0.00423813	-0.00375235
-0.008882063	-0.00292826
-0.00116439	0.003763333
0.0013583	-0.001252871
-0.003301897	0.009979293
0.000777849	-0.004561484
0.002524048	-0.001663894
-0.003107402	0.005811556
-0.004288525	0.004954593
0.006425901	-0.000824063
0.000582109	-0.004958688
0.002131597	0.000414164
0.001354096	0.000413993
-0.003291687	0.000413822
0.003291687	-0.004561484
-0.003679659	-0.000831601
-0.001942164	-0.002916061
0.001942164	-0.006277485
-0.001553437	-0.008431753
0.000194346	-0.011496827
-0.004088451	-0.001714531
-0.002539253	-0.00128783
0.005266783	0.008554372
0.001166576	-0.002985713
-0.002334612	0.000427077
0.002528958	0
0.002134906	-0.005995735
-0.003885028	0.004713958
0.00620879	-0.006864034
-0.000967567	-0.002586208
-0.005241223	-0.008234066
-0.005855941	-0.002614381
-0.000587545	-0.005249356
-0.005893907	-0.002195391
-0.005730695	0.002633891
-0.003374653	0.002189622
-0.004783784	0.006105558
-0.00079954	0.005203828
0.001199081	0.005176888
0.002792164	0.014099785
0.004372046	-0.008093761
0.004945119	0.004693843
0.001183238	-0.009409821
-0.005137375	-0.001720431
-0.004765656	-0.001723396
-0.006790519	-0.006489315
-0.006030249	0.008212711
-0.007690728	-0.010820274
-0.006522628	0.002173441
-0.015456258	-0.00609758
-0.004788268	0.000436777
-0.002925791	-0.007451273
-0.001466122	-0.007950572
-0.003359231	-0.00355398
-0.000631093	-0.004907438
0.003151552	-0.000894855
-0.001679572	-0.004036785
-0.005267051	-0.00224972
-0.004021553	-0.001352265
0.0027533	0.002702704
0.005484131	0.009402353
0.000210285	0.003558723
0.006080342	0.021525101
0	0.003903713
0.006043594	0.020990276
0.007451928	-0.017101742
0.000618452	-0.007792247
-0.000824742	-0.002175333
-0.001238432	-0.002180075
0.000825785	0.000436395
0.001031226	-0.012733432
-0.003096875	-0.001326553
-0.0095575	-0.007996489
-0.004393835	-0.002232642
-0.001678867	-0.006278048
-0.00252364	0.000899281
-0.000842659	0.000898473
-0.005282632	-0.007210486
0.003595182	0.008556684
-0.000422318	-0.005846655
-0.004657015	-0.002257847
-0.002124087	-0.000904568
0.001911843	0.005415176
-0.007455546	-0.002703922
-0.002140455	0.004951619
-0.003864238	-0.000449135
-0.004959665	-0.006761351
0.006249369	-0.000452386
0.004928758	0.005415176
0.003627487	-0.0081338
-0.001065509	0.00090703
-0.001066752	-0.008193036
0.001279906	0.007286007
0.004254442	-0.006829073
-0.002550458	0.009547697
0.001488549	0.000452386
-0.004472439	-0.008174432
0.00298389	0.007722046
0.004882697	0.007213737
0.000635101	-0.000898876
-0.002755136	0.004933852
0.005924753	-0.003136906
0.007147392	0.006709933
0.007512473	0
0.006424268	-0.004468283
0.008638515	0.038652154
0.012617159	0.00772536
0.009860187	0.02824213
0.009565617	0.014032422
0.004551388	0.0130295
0.001972348	-0.000809389
0.006677165	-0.002838032
0.005854798	-0.000812348
0.008911315	-0.004071667
0.008258974	0.004071667
0.003437086	-0.001626678
0.00664963	-0.001221747
0.001891771	0.000407415
0.006968651	0.004065046
0.009712441	0.041714091
0.010539064	0.0100659
0.000919184	0.068119352
0.025400532	0.022064952
0.006962431	0.007364578
0.01640972	0.020062935
0.022325077	0.006825965
0.023343431	-0.000340194
0.015594194	0.001360082
0.0109684	-0.003403679
0.018550448	0.009838926
0.020876909	-0.005077012
0.009347303	-0.000339386
0.012941237	-0.000339501
0.001682343	-0.001359158
0.024453988	0.005425581
0.014655062	0.004386712
0.0045451	0.001682086
0.017689326	0.008701527
0.017946558	0.016196024
0.005630674	0.010437146
0.012415575	0.014815086
0.006081608	0.008594673
0.012189413	0.014474765
0.003804339	0.028639371
0.002573334	-0.001519065
0.008083016	0.012989157
0.005219135	0.002697439
0.001333854	0.008345801
0.006907626	0
0.005676208	-0.001485222
0.000263188	-0.002977079
0.007603629	-0.005381179
0.005340332	0.001198322
0.002205918	0
-0.001556661	-0.001498128
0.004533367	-0.00120012
0.001807618	-0.00511664
0.001933128	-0.001812142
0.002571751	-0.000604778
0.000513558	-0.001816531
0.005120918	0.000605877
0.001276238	-0.005770707
0.001019681	-0.004579462
0.000127422	0.000611808
0.002163238	0.000305764
0.006461879	-0.001529754
0.004284783	0.00122399
0.001131201	0.002443495
0.001631591	0.003045997
0.001378533	0.002126691
0.004248994	-0.001214698
0.006959118	0.000911162
0.00358491	-0.000607349
0.004186633	0.000607349
-0.000614529	-0.001823155
0.004416643	0.003339915
-0.001347461	0.000606061
0.000735167	-0.001212489
0.001591066	0.006650569
0.002076905	0.003008426
0.004019188	0.003897472
-0.00133787	-0.007810193
0.005825198	0.027072901
0.005189813	0.009348593
-0.003738749	0.006954534
0.002293103	0.007479897
-0.000361717	0.005145809
0.006850577	0.017804625
0.006447026	0.011142177
0.004748923	0.006350981
-0.005225068	0.002748765
0.005817135	-0.008545882
0.001183	-0.006666691
-0.001064695	0.000557258
0.001301082	0.000556948
0.001653479	-0.000278435
-0.003191268	0.001391401
-0.013587801	-0.000278125
-0.004088558	0.003609611
0.00540774	0.008280478
-0.001079249	0.002196596
-0.004087479	0.005197659
-0.006162813	0.014357554
-0.001455641	-0.007017573
-0.002065716	-0.004071114
0.001094207	-0.00136073
-0.003408061	0.002176279
-0.002563622	0.001629107
-0.002692805	0.005681065
-0.002577151	-0.001619871
-0.000122814	0.004044768
-0.008020303	0.002150538
0.000743009	-0.000537201
-0.000123825	0.008294362
0.003090428	0.002395211
-0.002718998	0.004508693
-0.008326724	-0.004242913
-0.00512977	0.004772013
0.001754606	-0.00690024
-0.005398984	0.007164685
-0.005554894	0.003694911
-0.001266772	-0.002901994
-0.003555534	0.004481357
-0.00203749	-0.011108287
-0.002297091	0.01268516
-0.000766846	-0.006851147
-0.001791644	0
0.002814034	0.000792917
-0.006535578	0.002111376
0.00167005	0.001580611
-0.003986964	-0.003691987
-0.00841158	-0.014101604
-0.004950466	-0.007530966
-0.003663474	-0.004600198
0.004838231	-0.008990661
-0.001828007	-0.015722293
-0.00235511	-0.008936111
0.006268028	-0.009582937
0.000260263	-0.027273113
-0.001823617	-0.040688612
-0.000260751	-0.04558222
-0.000521798	-0.029949107
0	-0.014156615
-0.002874705	-0.038875945
0.001438392	-0.03829732
-0.00471515	-0.043556748
0.001443109	-0.006380206
-0.002625323	-0.007179324
-0.005535772	-0.000758725
0.003167039	-0.006472515
-0.000263605	0.004573179
-0.003696849	-0.002283975
0.003696849	0.005700186
0.00761461	-0.006462672
-0.006034375	0.004945797
-0.005144777	-0.009149892
0.003169117	-0.005376357
0.005259736	-0.005018347
-0.000524741	-0.001161665
-0.004471286	0.00193536
-0.005816315	-0.006206381
-0.003319836	-0.000389181
0.003717463	-0.010959014
-0.007982985	-0.004338402
0.003866427	-0.000790826
-0.000266236	-0.001979807
0.002525797	-0.002778331
0.002386952	0.023567469
-0.00371549	0.002326484
0.000132961	0.018419554
-0.001330221	0.014345282
-0.003333114	0.004860731
0.007318282	0.003723012
0.000132591	0.002227172
0.003704675	0.002222223
0.000132083	0.005166063
0.003822001	-0.002579696
0.003807541	0.031598779
-0.004070625	0.000357462
0.002759334	0.014899176
0.002097314	0.002812941
0.007565833	0.000351062
0.004149922	0.023930395
0.002585034	0.009210367
0.010401352	0.000678887
0.009155723	0.002033899
0.010701997	0.012786177
0.004498333	0.006332299
0.008812805	-0.013041482
0.017274598	-0.010829209
0.003152974	-0.009229257
0.006276484	-0.012787456
0.0118415	-0.008382864
0.002138034	-0.012352372
0.007093882	-0.004627166
0.004818767	-0.005724524
0.008871331	0.00643779
0.006024778	-0.001784122
0.00011553	-0.007888173
0.003343918	0.000359906
0.006082523	-0.002882885
-0.001259385	0.002162942
0.003773396	-0.007953766
0.005803646	0.003984791
-0.003068313	-0.0018093
0.000455178	-0.00181258
0.001136987	-0.001815871
0.003063451	0.001089918
-0.006934524	-0.005826673
-0.00034237	0.008365206
-0.007445129	0.002170768
-0.001035302	-0.003257921
-0.007392883	-0.000362647
-0.001276188	0.010463743
-0.00011612	0.014255409
0.003014169	0.016494496
-0.005920979	0.018621228
0.002790769	0.007827163
-0.000116147	0.001016432
0.005674232	0.005403593
0.002076376	0.004033619
-0.005430726	-0.000671141
-0.003714456	-0.003699348
-0.002911549	0.014051753
0.00418995	-0.003994679
-0.002674829	0.000666889
-0.006777334	0.005319161
0.00046889	-0.003653882
-0.000117222	0.006964047
0.0045606	-0.000330524
-0.000466811	-0.00165426
-0.000817423	0.004295397
0.001400922	-0.000329761
0.002330425	0.000329761
-0.002447114	-0.003964326
0.00233079	-0.009311674
0.002557465	0.004999177
0.004402289	-0.000665115
-0.005447721	-0.002331392
-0.004659864	-0.003005512
-0.000584045	0.002338401
0.001751031	-0.003007521
0.003725266	0.006671139
0.001973476	-0.012713453
-0.003717897	0.002354129
0.009614832	-0.00403905
-0.006476983	0
0.002896706	0.005717184
-0.004755045	0.012000144
0.004870762	0.001986098
-0.008014469	0.004289728
0.004769993	0.011784097
-0.004420212	0.006810469
0.008820879	-0.005834701
-0.002313803	0.003569694
0.003353197	-0.003894844
0.000461639	0.006159851
-0.009739161	0.008688711
0.004069513	0.013683587
-0.004069513	0.007556711
0.007660158	0.010918842
-0.0004626	0.01753082
0.004040479	-0.001830943
0.015433275	0.006393689
0.005656124	0.000606796
0.004614222	0.00302847
0.010499393	0.00813135
0.016747825	0
0.032677038	0.002396646
0.001479436	-0.000598623
-0.005293819	0.005970167
0.001909005	0.00623055
0.007494615	0.002068253
0.004302478	0.018134454
0.010313108	0.014388737
-0.000621999	0.018120541
0.006305918	0.008382279
-0.000618472	0.035532571
0.006270186	0.001877935
0.007045549	-0.000536193
0.000305194	-0.001073249
0.003553905	-0.00835697
-0.000912681	-0.001896763
-0.003760771	0.000271186
0.011542085	0.002437374
0.010315118	-0.004065597
0.003083783	-0.004354933
-0.000794932	0.002996053
0.003175866	0.000271924
-0.000396442	-0.00517924
-0.001785892	0.001911263
-0.00477799	-0.001911263
0.003386765	0.002729259
0.001788376	-0.00109081
-0.00427755	-0.001638449
-0.003095185	-0.000820232
-0.001801622	-0.005485477
0.002501377	0
-0.008429523	0.004664571
-0.002825776	-0.009074722
-0.006387176	0.000552334
-0.004587367	-0.004427235
-0.003480085	-0.002220989
-0.012587878	-0.001390627
-0.004266132	-0.003904076
-0.006066351	0
-0.002836552	-0.002517836
0.003465781	-0.003367007
-0.009798319	-0.00112486
0.000423425	-0.002817697
-0.005944164	0.001409841
0.00424947	0.002532716
-0.006807813	-0.00112486
0.000426859	0.029116156
-0.001601634	0.006537751
-0.005894696	-0.004353748
-0.002690922	0.003810565
-0.001186315	-0.004629008
-0.007799856	0.004900636
-0.002395406	-0.009825407
0.005327525	-0.005500564
-0.00271459	-0.000275824
-0.006983105	-0.0002759
0.000875583	-0.008034397
-0.007356673	0.004163781
-0.00132328	0.00110742
0.001874186	-0.001384467
-0.002867882	0.001937717
0.007702547	-0.001937717
-0.007150363	0.001107727
-0.001989171	0.00359166
-0.005546326	0.059683262
-0.000333749	-0.00390473
-0.005355407	0.000782167
-0.004484827	-0.00287094
0.002244967	-0.002093146
0.000784534	0.002615748
0.001679096	-0.002615748
-0.00527057	0.001308729
0.001909565	-0.001570681
-0.003935452	-0.006043902
-0.002594654	-0.00263922
-0.004982493	-0.011963455
0.001247955	-0.001070377
-0.004431562	0.00240674
-0.005023358	-0.004282662
-0.00493376	-0.005109598
0.000919694	-0.007577844
-0.01283766	-0.007361996
-0.001980845	-0.00109529
0.002446259	-0.007424756
-0.003496449	-0.003040776
-0.010563502	-0.000553863
0.000943531	-0.001663433
-0.004963352	0.000554785
0.003075399	-0.001665279
-0.006398138	-0.013141528
-0.003333721	0.001406272
-0.008383235	-0.005354388
0.004679341	-0.001130902
-0.002156981	-0.001415428
-0.001680874	-0.013978262
0.001320937	-0.005184343
-0.007589087	-0.008409503
0	-0.017034186
-0.007037937	-0.005048266
-0.003171145	-0.004176617
0.001220828	-0.002994014
0.000731772	0.00059952
-0.008325232	-0.006312962
-0.007156033	-0.00847976
0.001237458	-0.015014837
-0.006078267	-0.007748373
0.00087058	-0.019479095
-0.00773749	-0.009883709
-0.009314076	-0.00224539
-0.004054744	0
-0.005091673	0.001924928
-0.007300705	0.011472401
0.002439521	0.003795071
-0.000641434	0.000315607
-0.003213164	-0.001263025
-0.008532735	0.005671093
-0.009523208	0.006887942
0.000655114	0.004669269
0.0075689	-0.00498133
-0.000129936	-0.010037725
-0.007831994	0
-0.010141635	-0.004106782
-0.01534082	-0.006669868
0.004827702	-0.018656057
-0.012925978	-0.013730193
0.002841859	-0.004618946
0.002968576	-0.007634892
0.003497004	0.00232984
-0.001209162	-0.007005867
-0.010948234	0.00367586
-0.000271904	0.001333334
0.001901386	0.005978098
0.001897778	0.003635767
0.001082864	0.013110643
-0.001760166	0.011332483
-0.002714142	0.009931204
-0.00367567	-0.000637755
0.003539854	-0.001276732
0.004068838	-0.016422845
0.009832445	0.015144481
0.002543365	-0.007382476
0.007856702	0.00128783
0.006214922	0.001928641
0.008662556	-0.002250443
0.006772675	-0.003869724
0.003239814	-0.010393078
-0.009098126	-0.01017236
-0.000652975	-0.000989936
0.004302229	-0.005960283
-0.000911043	-0.007667982
-0.000520982	-0.013816564
-0.006141816	-0.007835162
0.000524191	-0.001026518
-0.002623706	-0.005492633
0.001050309	-0.003793762
0.003275041	0.001381216
-0.00026157	0.002412546
0.00104596	0.000688231
0.004823711	0.010267031
0.007514962	0.003059666
0.00784319	-0.001018849
-0.005651222	-0.002722016
-0.001546817	-0.006151762
0.005018437	-0.01554704
-0.002441728	-0.006637579
-0.000128701	-0.006681931
-0.003867913	-0.014572854
-0.010127417	0.003930682
-0.006414868	-0.005363861
-0.001445752	0.005363861
-0.009382282	-0.001427552
-0.002525797	-0.001787311
-0.006275379	0.004996442
0.002140702	0
-0.005360533	0.003553664
-0.013392125	0.001772107
0	-0.00710735
-0.004093933	-0.007158227
-0.016823246	-0.010108389
-0.014144931	-0.006917923
-0.009352541	-0.004394002
-0.005854175	-0.001836548
-0.022739773	-0.009604802
-0.009568057	-0.001857701
-0.005041588	-0.001116279
-0.017848168	0.001116279
-0.021723325	-0.002606592
-0.020783652	-0.013513719
-0.003955388	-0.001891432
0.002375078	0
0.000948483	0.001135289
0.00047388	0.00565719
0.004726636	0.00187864
-0.002202975	-0.000751033
0.000629921	0.000375587
-0.016028305	0.002999627
-0.000800176	-0.000374462
-0.018583358	0.001497006
-0.012143257	0.000747664
-0.014802765	0.002612429
-0.003020643	0.011856382
-0.00319837	0.049579119
-0.002532305	0.001751007
0.000168985	-0.00140056
-0.006953306	-0.000701017
-0.002726655	-0.002106003
-0.002905206	0.005606181
0.000855359	0.000349345
-0.008241805	0.000698324
-0.007267691	0.004179734
-0.006796279	0.003469816
0.004709996	0.004837604
-0.005059786	0.006528111
-0.023897022	0.011915035
-0.014072016	0.007417431
-0.007294015	0.003688185
0.004018307	-0.000669568
-0.010260295	0.002675587
-0.005725327	-0.001671403
-0.003339539	-0.004358766
-0.007648559	-0.002354921
-0.001499288	-0.006420025
-0.00056278	-0.001696353
-0.009426917	-0.000339616
0.000757451	-0.005449605
-0.003223095	-0.008574911
-0.000949919	0.001376937
0.005875067	-0.003100778
0.001510612	0.006534847
-0.004538624	0.000685401
-0.008183431	0.010903004
-0.001912816	0.015801304
0.000574179	0.006648961
-0.005757049	0.007263155
0.0015385	-0.0046159
0.000384246	-0.003973515
0.002685595	0.00066335
0.000957377	-0.011672635
0.009713399	0.001340932
0.001704385	-0.001340932
-0.004741593	0.005019251
-0.001331666	-0.001336006
-0.002096256	0.003003506
0.004378117	0.001997338
-0.002091473	0.003651456
0.003040671	0.001655355
-0.003421425	-0.001324065
-0.008797131	0.006273753
0.00593697	0.002958096
0.00057274	0.006542385
0.007225683	0.004554334
-0.002276158	0.014180064
0.005114132	0.000319949
0.004900104	-0.00064
0.002816129	0.001599233
-0.003944759	0.003827756
-0.000753173	0.003495951
0.002257743	0.002534856
0.002440189	0.008194184
0.002621233	-0.003773589
0.008749958	0.001888575
0.004807665	0.002198839
0.008998353	0.007813761
0.001826448	0.004349184
0.004914928	0.004947444
0.011734064	0.009516572
0.003225249	0.000305483
0.002858148	0.00274516
0.007995015	0.001825929
0.010211392	0.003641886
0.000875409	0.000908403
0.01286754	0.002720268
0.008430123	0.00211066
0.006489111	-0.00573933
0.025211419	0.014436341
0.013190612	0.004468948
0.008156652	0.000297221
0.013555154	0.015627622
0.019680083	0.004961341
0.006266635	0.015884811
0.015650773	0.001717722
-0.008647336	0.000571919
0.014167144	-0.006596898
0.009889787	0.005738897
0.00090796	-0.001431639
0.006483249	-0.000286574
0.004049454	0.006000875
0.009682075	0.001707942
0.00546979	0.006237616
0.012307789	-0.001414227
0.006531774	0.002826458
0.003177715	0.003099904
0.005465352	0.005331849
-0.007630863	0.005860209
-0.000144569	0.006655599
0.005334158	0.003862074
0.004876602	0.000275293
-0.009199418	-0.002204465
-0.008265109	-0.003039096
0.001018701	0.003590668
0.000436254	-0.001103448
0.005654223	0.001103448
0.002598904	-0.000827472
-0.005929528	0.000551724
-0.018150454	0.000275748
0.004127453	0.000275672
-0.013029574	0
-0.001192977	0.007140926
0.008321073	0.001640689
-0.009366084	0.005449605
0.004322251	0.007849546
-0.003426387	0.014985563
0.001342122	0.005298026
-0.016377738	0.006320801
-0.008825407	0.003145481
-0.006286	0.004439229
-0.010357966	-0.003131527
-0.013139561	0.005733662
-0.012676434	-0.004427667
-0.014779353	0.001564946
-0.023083614	-0.000521376
-0.023968297	0.00182363
-0.008346901	-0.004173193
-0.002397655	0.001305995
0.000856954	-0.002875443
-0.014669329	-0.002621233
-0.016653904	-0.001576044
-0.003719105	-0.002105264
-0.010882294	0.000263401
0.007683411	0.003680341
-0.013439858	0.000524659
-0.003252623	-0.005786444
-0.006719339	-0.000791661
-0.003102512	-0.002908132
-0.012877312	0.003172088
0.000370252	0.002635742
0.002587783	0.001052355
0.004053082	-0.001052355
0.002570696	0.008126929
-0.026762404	0.001565354
0.003760128	0.004681413
-0.005268178	-0.002598079
-0.000566053	0.00570689
-0.013491891	0.000775695
-0.002681975	-0.002328892
-0.007896045	0.000518001
-0.002516718	0.003360479
-0.016219252	0.004891244
0.011556294	0.004100467
-0.002534797	-0.00770222
-0.008233765	-0.003873472
0.012519726	0.005161302
-0.008394408	-0.00128783
0.008200007	-0.001547589
0.000971723	-0.002843481
-0.005844552	0.00335961
-0.008831379	0.018911885
0.008635932	-0.003042599
-0.004112392	-0.004326257
-0.012241002	0.001274373
-0.006577044	0.001272751
0.013900165	-0.000254421
-0.005140343	-0.001273075
0.001980159	-0.013336951
0.015701972	-0.006475868
0.00698627	-0.007826807
0.011345185	-0.00920938
0.000573507	-0.001852097
0.014983628	-0.016017427
0.005257297	-0.003504519
0.001496969	-0.022669276
0.000747664	-0.015871139
0.006889498	-0.027890254
0.003519555	-0.02217774
0.00147816	-0.0428034
0.005340239	-0.00154107
0.009504732	-0.006498553
0.001635918	-0.012496258
0.003806748	-0.005358563
-0.008357589	-0.000316106
0.004732426	-0.001898735
0.003625163	-0.007950431
-0.001810975	-0.007370647
0.004701672	-0.002576491
0.007369495	-0.005172983
0.002504026	-0.007809997
-0.003220633	-0.001962067
-0.006111829	-0.001965925
-0.009238323	-0.007572053
-0.001456966	0.002640266
0.004364473	0.00361902
0.005789757	-0.00824407
-0.001624989	-0.002320571
0.003067174	0.004966075
0.003237431	0.016052761
-0.008475355	0.006801646
-0.004719595	0.008677541
-0.021518035	0.013666191
-0.004285055	0.027398974
-0.016566663	0.020368541
0.008882266	0.013451107
-0.001506346	0.006215796
0.013103894	0.004710047
-0.002980054	-0.000293729
-0.011255099	0.001761081
-0.003022863	0.002343293
0.015955346	0.000584966
0.01295117	0
0.000551282	0.000292355
0	0.015085868
0.018205491	0.008029868
0.005397638	0.005128216
0.008398173	0.000852152
0.019907307	0.001985535
-0.005597426	0.001698755
-0.009340063	-0.00595831
0.0098662	0.001137657
0.007684268	0.003688471
0.016563509	-0.007961373
-0.013090077	-0.006012903
0.005532518	-0.015338168
-0.004319661	-0.001751314
0.004319661	-0.011163453
0.008583744	-0.00266233
-0.003253132	-0.012518792
-0.015903568	-0.014806132
-0.001394909	-0.01132723
0.015238355	-0.007106472
0.012806459	-0.003416683
-0.010403385	-0.014415793
0.007855214	-0.006015532
-0.009056072	-0.011498051
0.002400207	-0.002573176
0.002394374	-0.002256973
-0.005309612	-0.00129199
-0.006547267	-0.006485107
0.000864	0.002923504
-0.014263591	-0.002273097
-0.007032413	0.002597404
-0.009038644	-0.003573173
-0.009480422	-0.002606714
-0.005587056	0.001629992
-0.017686685	-0.002282734
0.00165426	0.001305057
0.001834826	-0.005886217
-0.013472549	-0.000656168
0.00037154	0.000656168
-0.007644299	0.001311046
0.002243392	-0.00360952
0.006329135	-0.00659633
0.006289347	-0.010979981
-0.028618786	0.001671403
0.001706323	-0.008048333
-0.009134221	-0.010832875
-0.019691756	-0.004776536
-0.014532895	-0.006863445
0.004342703	-0.003449469
0.015246562	0.005169751
-0.019787069	-0.005515354
-0.008744154	0.014072654
0.013284661	-0.002047084
0.000393876	0.000341472
-0.004538735	-0.001366587
-0.011137764	-0.00445435
0.004987542	-0.002751033
-0.008192672	0.002751033
-0.000802911	0.006844654
0.014750158	0.001022669
-0.007347923	0.015215847
0.016408434	0.029754261
0.014985198	0.01743667
0.013049523	0.008288221
0.011751443	0.031252544
0.013289835	0.008883502
0.016047619	0.013931176
-0.001098535	0.001802885
0.015991636	0.007477229
0.011293425	0.025883798
0.008696514	0.008960892
0.014734524	0.017401666
0.003823467	-0.002832061
0.020261681	-0.007972707
0.010147187	-0.008325009
0.001177163	-0.005782034
0.0201321	-0.006107333
0.014715799	0.002331003
0.025321834	0.006960585
-0.002376584	0.002597779
0.00110979	0.005748794
-0.006996419	0.002576214
-0.008010296	0.006269613
-0.004998753	-0.003414915
0.000807934	0.008232836
0.006279692	0.002823266
0.00080223	0.005342344
0.004480772	0.008655645
-0.013502857	0.013804747
-0.004054169	0.013346242
0.002434441	0.009693129
0.009357942	0.000267917
0.013399483	0.002140755
0.000158409	0.01116439
0.002373622	0.001056803
0.005202156	0.003690041
0.000471634	-0.002634353
0.013114942	-0.002641312
-0.003729577	-0.002913523
-0.002494202	-0.009594956
0.022226598	-0.00295025
0.005935639	-0.005656581
-0.002887366	0.002697601
-0.017191568	-0.005673391
0.016582632	-0.003528298
0.015862603	-0.001905022
-0.000449726	-0.007382125
-0.000449914	-0.000548998
-0.010253422	-0.003024889
-0.001365042	-0.003863139
0.006655644	-0.003878121
-0.000150803	-0.012006287
0.003762515	-0.017283331
0.011500329	-0.004583222
0.005627218	-0.008940218
0.00353771	-0.004063866
-0.014226663	-0.003788435
0.000298418	-0.001168566
0.003574699	-0.002048282
-0.002232657	-0.002052486
0.009491381	-0.001468645
0.000590246	-0.000588062
0.006323085	0.001175779
-0.001466892	-0.000881705
0.015007187	-0.003239585
-0.00318659	-0.000295029
0.001015008	-0.002067642
